Date;ICLN;BOTZ;IWDA.AS;SXR8.DE;ISPY.MI;BCHN.MI;TLT;ISP.MI;STLA.MI;ENI.MI;RACE.MI;ENEL.MI;STM.MI;G.MI;UCG.MI;CNHI.MI;SRG.MI;TEN.MI;TRN.MI;MONC.MI;TES.MI;REC.MI;SRI.MI;DIA.MI;CHL.MI;A2A.MI;CFR.SW;AA;BA;CAT;KO;DD;GE;HPQ;IBM;DIS;MMM;MSFT;AAPL;TSLA;BRK-B;NVDA;TSM;JNJ;V;JPM;BAC;WMT;TCEHY;PG;XOM;CVX;PFE;ABBV;BHP;CSCO;VZ;BABA;PEP;ORCL;ABT;CMCSA;MRK;GOOG;CL=F;GC=F;NG=F;LBS=F;CT=F;ZW=F;ZC=F;KC=F;HG=F;ES=F;YM=F;NQ=F;FTSEMIB.MI;^HSI;^N225;^TNX;^VIX;BTC-EUR;EURUSD=X;EURJPY=X;EURGBP=X;EURCHF=X;EURCAD=X;EURAUD=X;EURNZD=X;EURCNY=X;EURHKD=X;EURSEK=X;EURKRW=X;EURSGD=X;EURNOK=X;EURZAR=X;EURTRY=X;EURRUB=X
2019.09.10;10,543651;19,691189;52,404999;265,130005;13,99;39,244999;131,815552;1,558811;8,876589;11,22303;134,940399;5,261763;16,937876;13,809905;9,20991;8,90309;3,733977;9,121192;4,83232;33,57811;0,413;35,137016;2,700491;98,366943;0,0054;1,370288;73,707039;20,594694;365,173523;119,532249;48,803101;66,735489;56,206841;16,981453;116,693115;134,981293;148,111099;131,516525;52,834496;15,702667;208,309998;45,595589;40,808876;118,196587;172,266708;105,022606;27,080996;110,124969;40,735832;109,958916;59,297825;103,813332;31,168497;57,931492;40,067982;44,123684;50,557915;174,990005;123,221535;52,337639;78,667198;42,939926;69,687614;60,299999;57,400002;1490,300049;2,58;385,399994;59,5;484,5;348,5;98,349998;2,6105;2978,5;26894;7815;21869;26683,679688;21392,099609;1,702;15,2;9155,443359;1,104838;118,582001;0,89489;1,09634;1,45482;1,60932;1,71872;7,858;8,65963;10,66796;1315,599976;1,52494;9,85849;16,31352;6,343;72,417
2019.09.11;10,688747;20,028467;53,125;269,109985;14,19;39,689999;131,581329;1,547433;8,769199;11,200747;136,215729;5,222847;17,614416;13,942578;9,094956;9,122805;3,740675;9,042296;4,88636;33,663769;0,415;36,047165;2,757544;99,633057;0,0053;1,370288;75,4757;21,929443;378,466431;122,101059;49,135021;66,875679;57,559734;17,044048;115,526581;135,378906;147,42691;131,555191;54,51437;16,473333;210,910004;45,88184;40,919918;119,674591;170,928452;105,310158;27,182486;110,096497;41,4688;111,233887;59,182632;103,327705;31,193514;59,044575;40,243015;44,858929;50,91354;176,089996;123,675011;53,111332;79,905678;42,893707;70,736893;61,008499;55,75;1494,400024;2,552;390;59,369999;477,5;348,25;100,150002;2,5975;3002;27144;7889,75;21892;27159,060547;21597,759766;1,733;14,61;9241,625977;1,105033;118,891998;0,89442;1,09563;1,45256;1,61108;1,72237;7,8488;8,661;10,69309;1313,900024;1,524;9,88891;16,19882;6,37227;72,171997
2019.09.12;10,640382;20,296305;53,224998;269,769989;14,182;39,549999;130,719376;1,558077;8,882239;11,062269;136,559097;5,361485;17,692286;14,071229;9,284294;9,176349;3,805979;8,910805;5,013618;33,682804;0,417;36,276989;2,729017;101,093948;0,0053;1,38045;74,619301;22,305153;371,241821;120,871689;49,440056;66,632675;56,944782;16,766838;115,542648;136,681107;149,619705;132,908249;54,392467;16,391333;211,369995;45,866913;40,781109;118,999451;173,858994;105,957176;27,376251;110,950539;41,769497;112,609741;59,223789;103,446991;31,08511;60,183155;40,545361;44,769264;51,167549;178,240005;124,518471;50,846855;80,558014;43,420635;71,069595;61,712502;55,09;1498,699951;2,574;380;62,25;485,75;354,5;100,349998;2,6235;3011,75;27198;7921,5;22083;27087,630859;21759,609375;1,791;14,22;9416,116211;1,101346;118,958;0,89282;1,09434;1,45199;1,60222;1,71521;7,828;8,6298;10,6515;1309,900024;1,51734;9,85812;16,16;6,32969;72,102997
2019.09.13;10,659729;20,316147;53,25;269,23999;14,176;39,634998;127,92733;1,601754;8,875175;11,17687;136,215729;5,34446;17,779902;14,051129;9,683254;9,351752;3,767466;8,972168;4,935172;33,406792;0,417;35,109436;2,738526;99,730446;0,0053;1,376216;75,177834;22,631422;375,323578;122,734077;49,03339;68,735672;57,498837;17,061935;115,582901;137,198013;150,374054;132,714966;53,334312;16,346666;213,610001;45,286945;41,401112;119,318779;173,165436;108,042007;27,837599;111,434502;41,901058;112,01355;59,766811;103,515144;30,776598;59,911255;41,309162;44,858929;50,769592;179,169998;123,747559;50,714771;79,669327;43,337437;70,940781;61,978001;54,849998;1490,900024;2,614;374;61,630001;485,75;355,5;99,5;2,681;3006,5;27218;7886;22181;27352,689453;21988,289063;1,903;13,74;9308,952148;1,105828;119,603996;0,89669;1,09508;1,46057;1,61081;1,72693;7,8187;8,6502;10,64924;1306,199951;1,5206;9,92228;16,1369;6,25857;71,587997
2019.09.16;10,717765;20,167347;53,244999;269,709991;14,272;39,575001;129,557617;1,573493;8,889305;11,391749;134,597031;5,255277;17,633404;13,970721;9,517585;9,374831;3,718908;9,222003;4,874157;32,645386;0,416;35,164597;2,719509;98,853912;0,0052;1,359278;73,837364;22,305153;374,424194;122,156105;48,762299;67,427132;57,745098;16,874146;114,625526;134,991241;148,821564;131,758179;53,6147;16,187332;210,330002;44,856331;41,271561;118,187439;172,032288;107,080475;27,80069;109,669464;41,318447;109,839684;60,663654;105,747322;30,70989;59,970726;41,40464;44,796162;50,380108;177,070007;122,332672;50,13921;78,809013;42,773529;70,442711;61,564999;62,900002;1503,099976;2,681;367,600006;61,59;488,75;374;100,800003;2,621;2999;27084;7856,5;21969;27124,550781;21988,289063;1,841;14,67;9338,717773;1,10834;119,419998;0,88679;1,09369;1,46465;1,61113;1,7356;7,8326;8,671;10,63538;1304,800049;1,52251;9,892;16,216221;6,34582;71,195099
2019.09.17;10,833842;20,10783;53,09;268,5;14,236;39,220001;130,260269;1,559912;8,753655;11,262823;136,215729;5,283653;17,389244;13,930518;9,199767;9,176349;3,733977;9,046679;4,896821;32,483585;0,412;35,716194;2,71;99,92524;0,0052;1,352926;73,502243;21,781139;379,7117;121,257004;49,015324;66,595299;57,621971;16,874146;114,400269;135,498199;147,418121;132,782608;53,809746;16,319332;210,149994;45,070389;41,762005;118,306061;172,364426;106,55027;27,625381;110,561478;41,478191;111,132988;60,202892;105,551361;30,434731;60,837418;41,038651;44,303013;50,693394;179;123,076393;49,884457;79,017014;43,143295;70,854897;61,4575;59,34;1505,099976;2,668;376,299988;60,119999;484,25;368;96,849998;2,6095;3005,5;27114;7890,25;21802;26790,240234;22001,320313;1,812;14,44;9247,510742;1,100594;119,009003;0,8854;1,09253;1,45679;1,60323;1,73473;7,7663;8,6012;10,6253;1301,599976;1,51347;9,8553;16,125891;6,30078;70,421997
2019.09.18;10,833842;20,147507;53,005001;268,059998;14,22;39,43;130,812973;1,560646;8,753655;11,399709;136,951508;5,391483;17,677353;14,071229;9,216673;9,139421;3,76663;8,915188;4,942144;30,208878;0,405;36,267799;2,671965;101,191345;0,0051;1,369864;70,770737;21,425205;381,895905;120,247864;49,006283;67,286949;57,745098;16,731066;114,416351;135,985275;146,865555;133,87471;54,314445;16,232668;210,899994;44,79908;41,678726;118,981216;171,231262;107,619637;27,680742;111,178307;40,848598;111,362305;59,914909;105,798439;30,334673;60,556995;40,728355;44,24025;50,744198;180;122,895004;49,591976;79,073708;43,392899;71,292885;61,620499;58,110001;1507,5;2,637;382;59,360001;489,5;371,25;96,849998;2,5955;3006,25;27148;7894,25;21948;26754,119141;21960,710938;1,786;13,95;9246,486328;1,107469;119,696999;0,88578;1,0992;1,46602;1,61287;1,74065;7,8435;8,6625;10,70255;1313,599976;1,5213;9,8816;16,282101;6,3138;71,260002
2019.09.19;11,017632;20,087988;53,470001;270,670013;14,302;39,740002;131,206573;1,588541;8,76072;11,471334;136,902451;5,363106;17,726189;14,380797;9,426296;9,236357;3,753233;8,809994;4,928198;30,903664;0,413;36,506824;2,681473;103,236603;0,0052;1,360972;71,66851;21,692156;379,948914;119,376289;49,268353;66,417694;57,991329;16,766838;115,019737;132,506119;146,541031;136,339203;53,87315;16,440001;209,220001;44,042389;41,848358;118,707489;171,885727;107,27816;27,514652;111,130852;40,557289;111,811752;59,511761;105,355408;30,443069;60,896889;40,855656;44,105747;50,78653;180,460007;122,876854;50,35622;78,686119;43,15255;72,108665;61,935501;58,130001;1498,400024;2,538;378,299988;58,990002;488;372,75;98,349998;2,591;3006;27086;7896,25;22128;26468,949219;22044,449219;1,774;14,05;9292,973633;1,103144;119,582001;0,88438;1,0996;1,46644;1,61578;1,74476;7,8055;8,6333;10,7187;1311,699951;1,51788;9,86554;16,1873;6,26077;70,838997
2019.09.20;11,007957;19,839989;53,560001;270,76001;14,266;40,055;132,939835;1,590009;8,715506;11,581161;136,068573;5,331488;17,315989;14,348634;9,44151;9,067414;3,745699;8,788078;4,924713;31,046427;0,405;36,589561;2,690982;102,067886;0,0051;1,373252;71,496597;21,454866;374,957916;117,578125;48,717106;66,922424;57,683525;16,516451;114,142815;131,482254;146,269104;134,763855;53,085625;16,041332;208,119995;42,984516;40,888355;120,112526;170,02977;106,846817;27,302435;111,007469;40,190811;112,123596;59,306049;105,917702;30,593153;61,508671;40,569229;44,473381;51,049015;182,509995;122,17849;50,450581;79,017014;42,856728;73,130562;61,496498;58,09;1507,300049;2,534;383,799988;59,130001;484,25;370,75;98,400002;2,59;3013,610107;27140,910156;7899,47998;22123;26435,669922;22079,089844;1,755;15,32;9239,483398;1,10485;119,346001;0,88187;1,09653;1,46427;1,62606;1,75434;7,8285;8,6482;10,6966;1317,599976;1,52282;9,9109;16,361361;6,31259;70,706001
2019.09.23;10,969266;19,800304;53,235001;269,559998;14,152;39,645;132,911728;1,57129;8,618006;11,595922;135,823334;5,408509;17,223211;14,400898;9,116933;8,914168;3,738163;8,543502;4,936915;30,551512;0,41;36,589561;2,662456;101,678314;0,0049;1,366477;70,178604;21,059383;372,625458;117,81665;48,924957;66,28685;57,498837;16,561165;114,295685;131,671127;146,269104;134,473907;53,327007;16,082001;207,960007;43,519672;41,074768;120,194649;170,860092;106,82885;27,23785;111,614799;40,284775;113,022491;59,347191;106,411873;30,217934;61,967495;40,25893;44,311974;50,981277;176,979996;122,840576;50,969521;78,619926;42,72731;72,443596;61,7015;58,639999;1523,699951;2,527;387,200012;59,830002;483;373,25;99;2,5945;2997;26963;7850,5;21900;26222,400391;22079,089844;1,708;14,91;8850,279297;1,101904;118,616997;0,88356;1,09231;1,46191;1,62777;1,75808;7,8053;8,63787;10,68611;1314,5;1,51677;9,9841;16,436701;6,32225;70,478897
2019.09.24;10,862862;19,681269;53,195;268,880005;14,076;39,689999;134,51387;1,563583;8,442791;11,477831;134,449875;5,487151;17,096245;14,364716;9,042549;8,799694;3,822722;8,420775;5,06243;30,675241;0,409;36,718266;2,652947;104,015747;0,0049;1,389343;69,872986;20,387068;377,191498;115,587273;49,069542;65,726059;55,22105;16,230295;113,981934;131,184036;144,497314;132,772949;53,073433;14,880667;206,399994;42,944687;41,121368;120,021294;170,440018;105,435966;26,702686;112,354988;39,720963;113,380234;58,53265;105,423569;30,026152;61,984482;39,153;44,042988;51,235294;171,550003;122,768036;50,337357;77,939255;42,25584;71,790932;60,938;57,290001;1532,099976;2,503;373;59,32;481,75;374,75;99,150002;2,5895;2970,25;26818;7735,25;21901;26281;22098,839844;1,635;17,049999;7826,957031;1,099372;118,292;0,8842;1,08809;1,45777;1,62233;1,7454;7,815;8,61644;10,6695;1311;1,51417;9,9397;16,360439;6,28749;70,142998
2019.09.25;10,804825;19,79039;53,099998;268,660004;13,978;39,32;132,546371;1,567253;8,326924;11,367941;133,763168;5,456343;17,081598;14,441102;8,937738;8,760921;3,805979;8,415517;5,004902;30,589582;0,41;35,927647;2,652947;102,165276;0,005;1,382144;68,956108;21,257126;381,688354;116,15609;48,952061;66,277504;56,390728;16,462799;115,172592;132,297363;143,848236;134,686569;53,890213;15,246667;208,110001;44,363483;41,950874;119,510391;171,221512;106,038063;26,988724;112,42141;39,702168;112,839066;58,705418;105,227608;29,934435;61,253754;39,487171;44,482349;51,032078;176,660004;122,523155;50,799683;78,336304;42,366779;71,36158;62,326;56,490002;1504,599976;2,502;369,200012;59,369999;477,25;374,25;100,949997;2,595;2986,25;26958;7820,25;21788;25945,349609;22020,150391;1,732;15,96;7748,666992;1,101686;118,029999;0,8821;1,086;1,45827;1,62;1,7423;7,828;8,6334;10,6495;1314,900024;1,51504;9,9224;16,368521;6,27062;70,519997
2019.09.26;10,708093;19,770546;53,189999;268,799988;14,04;39,575001;133,398941;1,573125;8,343881;11,426987;135,676163;5,539039;17,135315;14,392858;9,005359;8,688912;3,872118;8,284022;5,090322;30,798969;0,415;36,295383;2,652947;103,333992;0,005;1,423642;69,032516;20,752886;382,3703;115,954254;49,150875;65,520416;55,528862;16,471741;115,486328;130,48822;143,699158;134,860504;53,612263;16,170668;206,899994;44,141945;43,302322;117,557945;171,582932;105,166382;26,877998;112,260086;39,457848;114,022301;58,392769;102,373489;29,834373;62,902138;39,367821;43,782959;51,176025;175;123,094536;50,912907;78,14724;41,507061;72,03138;62,0695;56,41;1507,5;2,428;372;59,200001;484,25;372,5;100,849998;2,56;2980,5;26892;7787,25;21948;26041,929688;22048,240234;1,685;16,07;7433,726563;1,09529;117,946999;0,8861;1,0853;1,4517;1,62125;1,74575;7,801;8,5842;10,67412;1311,599976;1,50957;9,90762;16,42136;6,21055;70,294998
2019.09.27;10,475939;19,59199;53,369999;269,829987;14,092;39,375;133,726883;1,585972;8,383445;11,525395;137,589172;5,501746;17,374592;14,360695;9,132148;8,640907;3,855374;8,582072;5,06243;31,303404;0,414;36,175861;2,614912;102,749634;0,005;1,412209;69,758369;20,377178;378,38736;116,137741;49,078583;65,660614;55,651978;16,570107;115,236938;129,18602;144,313141;133,111176;53,351379;16,142;207,449997;42,753025;42,416889;117,329834;169,97113;105,78643;27,080996;112,40242;38,424179;114,26078;58,812397;101,044411;30,20126;63,598888;39,598557;43,79192;51,05748;165,979996;122,985695;51,035568;77,371986;41,423862;71,198402;61,254501;55,91;1499,099976;2,404;371,600006;59,82;487,25;371,5;100,900002;2,583;2963,75;26796;7701,25;NaN;25954,810547;21878,900391;1,675;17,219999;7541,81543;1,092275;117,669998;0,88588;1,08507;1,44923;1,6168;1,73413;7,7809;8,56127;10,66179;1308,699951;1,50923;9,91683;16,41206;6,18758;70,177002
2019.09.30;10,543651;19,859827;53,459999;270,529999;14,036;39,34;134,05484;1,596983;8,387684;11,508994;138,864517;5,554443;17,330645;14,29637;9,145671;8,622445;3,879653;8,532983;5,13739;31,12257;0,414;36,185059;2,605403;103,91835;0,0049;1,426183;69,930283;19,843281;376,025269;115,880875;49,196056;66,65136;55,036366;16,918856;116,990768;129,543869;144,199081;134,367661;54,607018;16,058001;208,020004;43,328011;43,320972;118,041473;168,027237;105,75946;26,914904;112,620674;39,119553;114,08651;58,096561;101,044411;29,959446;64,338104;39,288261;44,303013;51,108284;167,229996;124,346161;51,922493;79,102081;41,673454;72,289001;60,950001;54,07;1465,699951;2,33;367,100006;59,75;495,75;388;101,150002;2,5645;2978,5;26901;7770,5;22108;26092,269531;21755,839844;1,675;16,24;7609,142578;1,094271;118,110001;0,89;1,0844;1,4478;1,6182;1,74058;7,7837;8,5772;10,7043;1314,800049;1,51155;9,9241;16,5546;6,1934;70,730003
2019.10.01;10,504957;19,641586;52,985001;268,230011;14,11;39,16;134,458405;1,581934;8,307141;11,464709;136,068573;5,526877;17,276926;14,264207;9,035788;8,49874;3,863746;8,37344;5,085093;30,779932;0,407;35,53233;2,614912;102,652245;0,005;1,431265;68,325768;19,635651;370,559875;112,26619;49,385838;63,510876;53,004822;16,623762;115,574852;128,778458;138,918854;132,473358;54,75819;16,312668;206,710007;43,310589;43,982716;118,598022;170,254425;103,836426;26,241339;111,833069;38,978603;113,60038;56,730751;98,837791;29,54253;62,222397;38,993881;42,805622;50,676453;165,149994;124,591057;50,761944;77,371986;41,348389;71,79953;60,255001;53,619999;1482;2,283;361,700012;59,900002;498,75;392,5;101,349998;2,552;2937,75;26521;7695,5;21928;26092,269531;21885,240234;1,644;18,559999;7630,927734;1,089966;117,779999;0,887;1,0874;1,44323;1,6142;1,7399;7,7817;8,5414;10,72749;1304,5;1,50646;9,91634;16,49749;6,15341;70,689003
2019.10.02;10,330844;19,086067;51,580002;260,529999;13,716;38,294998;134,786911;1,537156;8,082471;11,116996;130,72197;5,406888;16,803253;14,027005;8,668946;8,227325;3,764955;8,024545;4,959577;30,066114;0,408;34,153324;2,576877;98,853912;0,005;1,410516;66,472923;19,081976;363,06842;110,055168;47,96706;62,84726;52,389198;16,623762;113,989983;128,370895;136,524261;130,134491;53,385513;16,208668;203,100006;43,071632;43,274372;120,431862;165,897705;101,769585;25,687725;110,191391;38,612122;111,059601;55,249756;95,668442;28,933836;61,287735;37,935688;41,747585;49,880535;165,770004;121,480125;50,148651;75,188103;40,911873;70,090614;58,831501;52,639999;1501;2,247;359,799988;60,25;489;387,75;100,599998;2,5615;2880,5;25985;7546,25;21298;26042,689453;21778,609375;1,596;20,559999;7657,53418;1,093494;117,806999;0,88952;1,08541;1,44525;1,62991;1,75111;7,8039;8,57477;10,79459;1313,199951;1,51444;9,97617;16,76329;6,2517;71,344002
2019.10.03;10,44692;19,393587;51,540001;260,529999;13,854;38,455002;136,016403;1,534954;7,972256;10,995625;131,75206;5,382565;16,925335;14,103393;8,619922;8,247636;3,803467;8,105194;4,985726;30,561031;0,411;34,337193;2,586386;101,093948;0,005;1,407551;65,93808;18,834801;367,723419;110,128571;48,653854;63,669788;53,620441;16,453854;114,255455;127,386787;136,155869;131,709824;53,839005;15,535333;204,979996;45,130131;43,926788;119,692863;168,867279;101,624634;25,660046;110,371696;39,166542;111,665001;55,932655;96,401154;29,559214;62,749191;38,086861;42,515499;49,965206;169,479996;125,098969;50,818554;76,644035;40,921169;71,052422;59,391499;52,450001;1507,099976;2,329;364,200012;60,52;488,75;388,75;102,050003;2,5455;2911,75;26180;7658,5;21312;26110,310547;21341,740234;1,536;19,120001;7525,158203;1,096371;117,455002;0,89075;1,0926;1,4605;1,63358;1,74899;7,8249;8,5953;10,8175;1318,800049;1,51683;10,0021;16,74423;6,2476;71,483002
2019.10.04;10,688747;19,59199;52,279999;264,970001;14,048;38,889999;137,020645;1,538257;7,962364;11,107154;134,106522;5,475801;17,467375;14,19184;8,628375;8,325183;3,847001;8,089415;5,055457;30,970289;0,412;33,849937;2,548351;103,91835;0,0048;1,430418;66,205513;19,230282;371,311035;111,046013;49,286423;63,697823;52,758572;14,880008;115,035828;129,494171;136,673386;133,488113;55,348213;15,428667;208,080002;45,294407;44,197083;121,946381;171,905258;103,825821;26,176754;112,127251;38,922218;113,737953;56,747204;96,99752;29,959446;63,437439;38,516502;42,931076;50,718792;170,339996;127,230331;52,026268;77,513802;41,524853;72,993172;60,450001;52,810001;1506,199951;2,352;365,700012;60,59;490,5;384,75;99;2,5555;2951;26525;7767,25;21470;25821,029297;21410,199219;1,515;17,040001;7473,723145;1,097538;117,239998;0,88922;1,09542;1,46365;1,62714;1,74104;7,835;8,60553;10,81614;1316,800049;1,51488;10,00463;16,605671;6,24702;71,452003
2019.10.07;10,630708;19,492786;52,52;266,070007;14,052;38,889999;135,885025;1,547433;8,014646;11,195724;133,959366;5,549578;17,482021;14,288328;8,694304;8,421193;3,888862;8,18409;5,092065;31,160643;0,408;34,31881;2,481789;103,236603;0,0047;1,429147;66,492035;19,032543;372,141205;110,321228;48,680962;62,342529;52,697014;15,023086;113,660141;130,120407;134,655975;132,521652;55,360401;15,848;207,240005;45,88184;44,691063;121,490204;170,850296;103,599358;26,121391;111,24472;38,527546;112,673958;55,965569;96,49485;29,876066;63,157055;38,031162;43,156944;51,015152;168,320007;125,470795;51,705479;76,615677;41,413403;72,469345;60,383999;52,75;1497,699951;2,303;368,700012;60,75;489,25;387;97;2,572;2937,5;26439;7740;21652;25821,029297;21375,25;1,553;17,860001;7515,01123;1,09866;117,260002;0,89043;1,0918;1,4612;1,62382;1,73871;7,8371;8,6121;10,80981;1307,300049;1,515;9,98944;16,5592;6,27125;71,010201
2019.10.08;10,543651;19,12575;51,82;262,190002;13,888;38,950001;136,251007;1,531283;7,934104;11,098955;132,242569;5,490394;16,998581;14,268229;8,592874;8,251328;3,841978;8,047339;5,029308;31,00836;0,404;33,739628;2,586386;97,295631;0,0047;1,412633;66,090897;18,281128;369,729706;108,229469;48,4189;60,678829;50,973278;14,57597;111,32708;127,704887;132,217606;131,1203;54,711864;16,003332;204,089996;44,114563;44,607182;120,285881;168,427719;101,28949;25,493961;111,576851;38,20805;110,922035;54,87949;95,174278;29,54253;62,477299;37,768608;41,910202;50,566372;161,929993;124,473167;50,997829;74,223793;40,967598;71,524719;59,456501;52,630001;1497,199951;2,288;362;60,240002;500,25;395,75;95,699997;2,5635;2892,5;26138;7622;21406;25893,400391;21587,779297;1,537;20,280001;7508,353027;1,097213;117,670998;0,8928;1,0915;1,45945;1,62959;1,74376;7,8332;8,60468;10,87419;1311,599976;1,51547;10,02213;16,651979;6,40378;71,293999
2019.10.09;10,621036;19,343988;51,970001;262,880005;13,914;39;135,48143;1,544129;7,982148;11,15308;133,17453;5,525257;17,237858;14,336574;8,587802;8,271639;3,811001;8,084155;5,001415;31,58893;0,407;34,070587;2,614912;97,587807;0,0048;1,412633;66,453827;18,202032;370,579651;109,578102;48,644817;60,576004;51,404209;14,665393;112,364868;128,559769;132,43689;133,604111;55,353096;16,302;206,690002;44,980782;45,371452;117,895493;170,83078;102,023216;25,733856;112,857918;38,114082;111,885139;55,488354;96,392593;29,759327;62,281891;37,824303;42,31675;50,664772;165,190002;125,026413;51,680195;75,159744;41,218365;72,289001;60,115501;52,59;1506,099976;2,234;366,299988;61,009998;500,25;394,25;95,449997;2,562;2919;26305;7699,75;21534;25682,810547;21456,380859;1,589;18,639999;7824,074707;1,096011;117,222;0,89686;1,0877;1,45994;1,62891;1,73994;7,8192;8,59683;10,89284;1312,900024;1,51518;10,03866;16,738701;6,39216;71,438004
2019.10.10;10,630708;19,185268;52,375;264,910004;13,78;39,215;133,463486;1,577897;8,20823;11,220326;133,812195;5,486341;17,506441;14,368736;8,929286;8,572594;3,811001;8,161297;4,97178;32,188541;0,407;34,01543;2,567369;96,711273;0,0048;1,416444;67,905533;18,47887;366,665924;112,559769;48,491196;59,01511;52,019836;14,334531;113,539436;128,569702;133,594666;134,435287;56,099163;16,316;206,860001;45,558258;45,604454;117,749527;170,83078;103,454414;26,250566;113,503212;38,461773;111,84845;56,154804;97,627968;29,842712;63,259003;38,484676;41,693386;51,186649;166,070007;125,062675;52,590023;75,764801;41,329819;71,928329;60,433498;53,549999;1494,800049;2,218;363;61,419998;493;380,25;93,5;2,605;2941;26484;7760,25;21756;25707,929688;21551,980469;1,658;17,57;7798,226563;1,09878;117,736;0,89947;1,09081;1,46502;1,63518;1,74712;7,8274;8,6155;10,9246;1314,699951;1,5168;10,0776;16,709801;6,4634;71,450996
2019.10.11;10,679073;19,671347;53,110001;268,459991;13,928;39,540001;131,811661;1,604691;8,380619;11,346619;137,245804;5,513095;18,751667;14,525531;9,233578;9,063723;3,805979;8,445321;4,96132;32,8167;0,407;34,291229;2,595895;96,662567;0,0047;1,43804;68,803299;19,062204;370,540131;117,798286;48,165863;60,903149;54,174496;14,522318;114,850822;129,245667;138,673218;134,995804;57,591305;16,525999;208,080002;46,295044;46,061157;119,820587;172,960297;105,202652;26,675007;114,101044;39,147747;111,068779;56,755436;98,957062;30,109537;63,474522;39,47126;42,063786;51,272202;172,940002;124,835907;53,916859;75,584457;42,305016;72,426414;60,772499;54,700001;1482,699951;2,214;369,399994;63,880001;508;397,75;93,699997;2,6185;2970,75;26775;7859;22165;26308,439453;21798,869141;1,752;15,58;7538,513184;1,101103;118,779999;0,8855;1,09675;1,4626;1,6276;1,74034;7,8239;8,63464;10,82995;1308,300049;1,5137;10,0398;16,5411;6,43162;70,920998
2019.10.14;10,640382;19,582066;52,834999;267,01001;14,004;39,395;132,769012;1,600286;8,4329;11,271172;137,589172;5,496069;18,570986;14,445122;9,186244;8,921553;3,822722;8,222659;5,008389;32,550205;0,408;34,447514;2,614912;96,95475;0,0047;1,434229;69,05162;18,953447;368,820435;117,779953;48,165863;60,566669;53,682003;14,790587;114,271553;128,927551;140,787064;134,870193;57,508411;17,130667;207,910004;46,429451;46,517845;119,264046;173,253342;105,483459;26,887222;113,085655;38,987995;110,114853;56,919998;98,982635;30,267969;63,586594;38,683586;41,603027;50,989876;171,160004;124,663597;53,509335;75,764809;42,007813;72,726967;60,856998;53,59;1491,699951;2,28;380,5;62,220001;511;397,75;94,849998;2,6235;2965,5;26746;7857,5;22098;26521,849609;21798,869141;1,733;14,57;7595,379883;1,103;119,610001;0,8738;1,1007;1,4555;1,62261;1,7417;7,7549;8,64875;10,82134;1305,420044;1,51321;10,0171;16,294201;6,49857;70,796501
2019.10.15;10,524305;19,988787;53,290001;268,890015;14,026;39,66;131,164001;1,622309;8,530399;11,348258;139,600281;5,543903;19,025129;14,557693;9,478702;9,063723;3,802629;8,331361;5,004902;32,426479;0,4;35,091049;2,614912;97,149536;0,0046;1,426607;69,815666;19,240171;366,626373;120,211151;48,35564;61,27702;54,728558;15,032027;115,043892;128,987198;142,953598;136,822418;57,374313;17,192667;209,380005;48,878738;46,965225;121,198219;174,611206;108,662895;27,431614;113,427292;39,551815;107,50071;57,117455;99,093369;30,434731;64,224533;38,731319;41,883095;51,802628;175,289993;123,647804;53,405079;77,815071;42,416458;73,027534;62,150501;52,810001;1477,599976;2,339;372,700012;63,529999;507;393,25;94,449997;2,604;2997,75;27002;7959,75;22365;26503,929688;22207,210938;1,771;13,54;7435,968262;1,102901;119,508003;0,87423;1,1;1,4582;1,62732;1,74862;7,7837;8,6478;10,8223;1304,050049;1,50937;10,0418;16,3332;6,53269;70,875702
2019.10.16;10,475939;20,008627;53,084999;267,890015;13,84;39,395;131,323608;1,64323;8,619418;11,330216;142,39621;5,517148;18,951881;14,561712;9,646063;9,050797;3,783373;8,298049;4,959577;32,017223;0,395;34,43832;2,63393;97,49041;0,0047;1,413056;70,216805;18,94356;368,079224;119,440506;48,337566;62,258415;54,790119;15,237705;114,327858;130,080658;142,251892;135,701355;57,142693;17,316668;209,289993;48,341087;46,7229;123,324066;173,751556;108,409271;27,837599;113,322899;39,354485;107,803406;56,138359;98,071007;30,301315;64,440056;38,32555;42,271572;51,580193;177,119995;123,729424;52,959644;77,625237;42,35146;72,520874;62,181999;53,360001;1488;2,303;379,899994;64,540001;513,25;391,75;93,550003;2,5795;2991,5;26940;7948,5;22428;26664,279297;22472,919922;1,748;13,68;7266,731445;1,103473;120,069;0,86469;1,10175;1,45692;1,63389;1,75268;7,8044;8,65631;10,8194;1305,050049;1,51293;10,07148;16,417379;6,53411;70,946297
