Date;BOTZ;ICLN;VV;ISP.MI;STLA.MI;ENI.MI;RACE.MI;ENEL.MI;STM.MI;G.MI;UCG.MI;CNHI.MI;SRG.MI;EXO.MI;TEN.MI;ATL.MI;TRN.MI;MONC.MI;CFR.SW;AA;BA;CAT;KO;DD;GE;HPQ;IBM;DIS;MMM;MSFT;AAPL;TSLA;BRK-B;NVDA;TSM;FB;JNJ;V;JPM;BAC;WMT;TCEHY;PG;XOM;CVX;PFE;ABBV;BHP;CSCO;VZ;BABA;PEP;ORCL;ABT;CMCSA;MRK;GOOG;CL=F;GC=F;NG=F;LBS=F;CT=F;ZW=F;ZC=F;KC=F;HG=F;ES=F;YM=F;NQ=F;FTSEMIB.MI;^HSI;^N225;^TNX;BTC-EUR;EURUSD=X;EURJPY=X;EURGBP=X;EURCHF=X;EURCAD=X;EURAUD=X;EURNZD=X;EURCNY=X;EURHKD=X;EURSEK=X;EURKRW=X;EURSGD=X;EURNOK=X;EURZAR=X;EURTRY=X;EURRUB=X
2017.04.10;16,652117;7,863345;98,872932;1,585759;6,25929;11,300556;65,390343;3,391887;13,786398;10,154431;11,989625;8,531204;3,03547;46,716835;13,500977;21,68252;3,765468;20,389229;71,024757;33,549603;166,039597;85,582214;36,312721;76,326477;215,580719;14,961082;128,352585;107,665245;162,71933;61,171249;33,793846;62,478001;166,350006;24,150858;27,679363;141,039993;108,993851;86,055016;74,769211;20,751223;65,901184;28,031237;77,808273;63,893978;87,489838;26,611496;51,616631;27,043818;28,380875;39,274303;111,699997;96,737061;40,739071;40,013557;34,086674;50,776867;824,72998;53,080002;1251,099976;3,238;393,799988;75,150002;428,75;367;139,850006;2,602;2352,5;20598;5422,25;20202;24262,17969;18797,88086;2,361;1120,568237;1,058201;117,692001;0,85503;1,0681;1,41863;1,40957;1,52435;7,2975;8,22026;9,60434;1176,869751;1,48749;9,16475;14,58071;3,93986;60,5933
2017.04.11;16,613209;7,854157;98,799652;1,570692;6,246181;11,315406;65,149574;3,412142;13,285246;10,1331;11,62813;8,471515;3,053574;46,687859;13,434346;22,041948;3,770323;20,473833;72,373322;34,277206;166,9841;85,546974;36,287212;75,385521;215,796249;15,116204;127,88781;108,278122;163,028122;61,124584;33,430347;61,742001;165,699997;24,237309;27,577229;139,919998;108,888687;86,045341;74,638626;20,661077;66,234924;27,810446;78,077797;63,671078;87,122055;26,525501;51,496269;27,135714;28,303495;39,403755;110,440002;96,486649;40,896477;40,249069;33,688534;50,801224;823,349976;53,400002;1271,199951;3,15;403,5;75,010002;433,25;366,5;140,199997;2,606;2351;20593;5401,75;20109;24088,46094;18747,86914;2,298;1135,730469;1,05976;117,322998;0,8529;1,0682;1,4114;1,4114;1,5207;7,3055;8,2337;9,6169;1209,800049;1,48838;9,1397;14,76869;3,95047;60,713371
2017.04.12;16,535393;7,835785;98,405563;1,555625;6,229796;11,315406;65,149574;3,410584;13,19069;10,083323;11,369918;8,558755;3,089783;46,736153;13,167827;21,781364;3,792978;20,003819;72,598083;31,944883;164,627594;83,573494;36,525383;74,697884;213,856613;15,529876;127,947754;108,24939;162,710739;60,89122;33,470467;59,368;165,110001;24,037231;27,475088;139,580002;109,92305;85,880692;74,351318;20,41769;66,243973;28,386427;78,52124;63,771019;87,122055;26,517685;51,648724;25,856323;28,045567;39,581757;110,629997;98,110161;40,905731;40,156704;33,742821;51,182766;824,320007;53,110001;1275,300049;3,187;393,5;74,730003;433,25;369;138,300003;2,544;2340,75;20516;5372,75;20005;24313,5;18552,60938;2,296;1124,995361;1,061132;116,25;0,84934;1,06848;1,41381;1,41405;1,5239;7,3024;8,2441;9,60501;1214;1,48867;9,11823;14,64946;3,92641;60,65416
2017.04.13;16,457582;7,771482;97,736595;1,530514;5,997121;11,129786;64,37915;3,371633;13,143412;9,990882;11,094492;8,613854;3,082239;46,253143;13,001249;21,565706;3,76385;20,107222;72,013702;30,888359;164,225494;82,022888;36,397789;73,660431;212,348129;15,685002;127,100563;108,402611;161,81012;60,629833;33,293434;60,799999;162,899994;23,587656;27,09207;139,389999;109,563644;86,06469;73,480705;20,138237;65,982368;28,444027;78,277779;62,787189;84,827477;26,48641;51,456154;25,50997;27,873613;39,339024;110,209999;97,30703;40,739071;39,408615;33,60709;50,825584;823,559998;53,18;1285,900024;3,227;385;75,620003;429,75;371;138,899994;2,5695;2327,5;20414;5359;19774;24261,66016;18426,83984;2,232;1101,743164;1,067065;116,197998;0,85018;1,06917;1,41289;1,41531;1,52558;7,3436;8,29161;9,57307;1209;1,48844;9,11308;14,36893;3,89119;60,368061
2017.04.17;16,564577;7,881716;98,570526;1,530514;5,997121;11,129786;64,37915;3,371633;13,143412;9,990882;11,094492;8,613854;3,082239;46,253143;13,001249;21,565706;3,76385;20,107222;72,013702;31,20731;167,404877;82,939133;36,635963;74,468697;212,922821;15,685002;128,277618;108,958031;163,27684;61,124584;33,477554;60,287998;164,350006;24,511501;27,262299;141,419998;110,203552;86,975021;74,751801;20,561918;66,28904;28,578421;78,590782;62,702652;84,883446;26,580225;51,600578;25,623064;28,03697;39,492756;111,760002;97,859726;41,007576;39,999706;33,661388;50,979824;837,169983;52,650002;1289,400024;3,163;386,700012;77,029999;421;366,5;141,100006;2,595;2345;20569;5395,25;19774;24261,66016;18355,25977;2,252;1121,779663;1,061053;114,931999;0,84651;1,06639;1,41245;1,39934;1,51266;7,302;8,24731;9,58676;1173,104614;1,48076;9,10927;14,20896;3,85489;59,6562
2017.04.18;16,486763;7,808227;98,304756;1,499126;5,908639;10,899616;63,512409;3,304636;12,765182;9,862884;11,060064;8,379682;3,065644;45,683189;12,559823;20,748005;3,752524;20,220022;71,384361;31,655834;166,310806;83,159409;36,984711;74,167099;214,359512;15,702234;127,490402;109,350662;163,156769;61,040569;33,328842;60,049999;163,690002;24,526323;27,058023;140,960007;106,784882;86,897575;74,142387;20,471775;66,649872;28,204033;78,947258;62,295284;84,491699;26,455139;51,071007;25,14241;28,088549;39,824493;111,230003;98,688744;41,220528;40,110538;34,014297;50,549576;836,820007;52,41;1291,699951;3,145;385;76,82;422,5;361,75;142,899994;2,529;2337,25;20433;5389,25;19443;23924,53906;18418,58984;2,179;1129,762329;1,064453;116,154999;0,84754;1,06882;1,41834;1,4021;1,51815;7,302;8,27257;9,57716;1173,104614;1,4882;9,1078;14,15606;3,93966;59,566059
2017.04.19;16,729929;7,762296;98,167297;1,553114;6,167531;10,907042;64,571762;3,34982;12,916474;10,033546;11,731414;8,526613;3,065644;46,282124;12,668098;20,864819;3,794596;20,445629;70,755028;31,197342;166,825119;82,348869;36,772068;74,251526;215,508881;15,840123;121,22271;108,910149;162,822266;60,713852;33,206104;61,104;162,759995;24,622662;26,904819;142,270004;106,390434;86,916908;73,532928;20,498821;66,812225;28,232832;78,500099;61,864849;83,33242;26,275337;50,910542;25,050522;28,071363;39,597939;110,760002;98,118805;40,914982;40,258297;33,959999;50,84993;838,210022;50,439999;1281,400024;3,185;387,399994;77,669998;419;361,75;138;2,5335;2333,75;20335;5397,75;19825;23825,88086;18432,19922;2,202;1129,634155;1,072869;116,432999;0,83521;1,06885;1,43557;1,41919;1,52254;7,3739;8,33946;9,61297;1224,530029;1,49712;9,12947;14,24313;3,92145;60,11652
2017.04.20;16,798018;7,780667;98,909622;1,563159;6,242905;10,899616;64,330994;3,304636;12,982664;10,033546;11,946589;8,554163;3,039996;46,030964;12,44322;20,307707;3,773559;20,614838;70,79998;31,934916;167,666733;84,090019;36,652981;74,722008;217,448456;15,960779;121,680046;109,925224;163,963043;61,143265;33,621532;60,501999;164,979996;25,012945;27,058023;143,800003;106,828705;88,272728;74,481911;20,796299;67,470703;29,451998;78,263542;62,264545;83,852089;26,376965;51,17532;25,439285;28,226116;39,169117;112,959999;98,092888;41,229794;40,618492;34,385284;50,776867;841,650024;50,27;1281,900024;3,159;388,799988;80,07;406,25;357,75;131,649994;2,541;2352;20528;5442,75;19849;24056,98047;18430,49023;2,241;1147,171875;1,071501;116,605003;0,8382;1,06913;1,44449;1,42928;1,52215;7,3688;8,3271;9,60894;1222,910034;1,4972;9,1917;14,21735;3,9376;60,448101
2017.04.21;16,759108;7,743924;98,616348;1,578225;6,144591;10,780819;64,186539;3,264127;12,925931;10,1331;11,740021;8,535797;2,997753;45,64455;12,51818;19,894363;3,72016;20,370426;70,620186;31,596031;168,676682;83,787971;36,635963;74,987434;212,27626;15,762562;120,240593;109,590065;164,254654;61,983402;33,581409;61,119999;163,410004;25,116695;27,304859;143,679993;106,732292;88,272728;73,585167;20,471775;67,59697;29,260006;77,641502;62,018597;83,860092;26,298786;51,207417;25,276711;28,217516;38,230549;113,110001;97,954712;41,137199;40,202888;34,530071;50,2411;843,190002;49,619999;1287,400024;3,101;398,5;78,989998;405;357;129,850006;2,5365;2347,5;20503;5442;19742;24042,01953;18620,75;2,237;1139,653076;1,07149;117,194;0,83692;1,07023;1,4437;1,42504;1,53302;7,364;8,32979;9,62938;1217,910034;1,4983;9,2384;14,08278;3,90071;60,46476
2017.04.24;17,08009;7,835785;99,697731;1,696247;6,360881;11,101497;65,82486;3,468232;13,351437;10,509979;13,289292;8,907524;3,130517;48,542614;12,526509;20,748005;3,818868;20,492632;72,328369;33,200752;170,247681;85,999947;36,814598;75,783623;212,27626;15,978017;120,517967;108,881424;166,596252;63,038235;33,904774;61,605999;165,779999;25,430407;27,832569;145,470001;107,722816;88,950623;76,179626;21,301105;67,452667;29,557598;78,456284;62,341381;84,691566;26,376965;51,881413;25,559452;28,613007;38,068722;114,860001;98,723282;41,516808;40,757034;34,394337;50,444038;862,76001;49,23;1275,800049;3,066;395,100006;80,089996;402,5;359,25;129,5;2,5535;2370;20696;5504;20684;24139,48047;18875,88086;2,273;1150,83313;1,087394;119,579002;0,8476;1,07963;1,46603;1,43899;1,54416;7,3751;8,45456;9,60899;1215,640015;1,51436;9,26939;14,12376;3,92973;60,324299
2017.04.25;17,064528;7,863345;100,320885;1,730147;6,354326;11,055685;65,776253;3,451093;13,928234;10,538423;13,616359;9,144502;3,061118;47,8181;12,509851;20,21785;3,754141;20,426828;74,036552;36,370323;171,603577;92,760185;36,669987;78,184273;211,557938;16,03834;120,248093;110,298706;167,36824;63,402287;34,114864;62,757999;167,529999;25,872566;28,147497;146,490005;108,196159;89,202423;76,841293;21,616604;67,696198;30,114382;78,850548;62,817932;85,331192;26,392603;52,234444;25,686682;28,733379;37,78553;115,480003;98,585114;41,405708;40,415302;34,828678;50,573925;872,299988;49,560001;1265,599976;3,043;385,100006;80,709999;408,75;365;129,899994;2,582;2385;20945;5548,25;20806;24455,93945;19079,33008;2,327;1158,131226;1,086484;119,116997;0,8502;1,0819;1,4717;1,43725;1,54904;7,4699;8,45063;9,623;1231,459961;1,5136;9,2964;14,14465;3,88407;60,642658
2017.04.26;17,216267;7,826599;100,247574;1,717591;6,947484;11,101497;67,137474;3,433955;13,691842;10,381983;13,383968;9,311778;3,047539;49,218834;12,693083;20,559307;3,742814;21,131851;75,519989;36,330452;169,920364;92,973381;36,780563;77,605217;210,192978;16,055574;120,000671;110,681755;167,256714;63,318287;33,914223;62,034;167,630005;25,694712;28,087914;146,559998;108,266304;88,921562;76,989311;21,535479;68,038979;29,883987;76,870506;62,564293;84,811508;26,462957;52,186306;25,481695;28,716183;38,319546;114,970001;97,868362;41,37793;40,452244;35,100143;50,898636;871,72998;49,619999;1262,099976;3,142;377,200012;80,690002;407,75;359;128,149994;2,591;2382,25;20905;5536,25;20837;24578,42969;19289,42969;2,311;1174,440796;1,092825;121,339996;0,85154;1,08559;1,48323;1,44987;1,57227;7,5115;8,5014;9,5835;1229,349976;1,52321;9,36222;14,27864;3,9109;61,41029
2017.04.27;17,28824;7,789854;100,339226;1,677414;6,770519;10,933521;67,477783;3,426165;13,54055;10,367761;12,867545;9,186319;3,050557;49,846745;11,993465;21,026562;3,758996;21,385658;75,699791;34,40678;171,332413;91,2145;36,584919;76,229965;208,899979;16,176237;120,195625;110,930725;168,208755;63,729;33,940189;61,726002;166,550003;26,094883;28,104935;147,699997;108,467903;88,708511;76,275406;21,31913;68,047989;30,200779;76,826706;62,456696;84,323807;26,470778;53,01276;24,746574;29,017101;37,761265;115,43;97,272507;41,452;40,313732;35,824055;50,801224;874,25;48,970001;1263,699951;3,239;377,700012;79,32;413,5;362;127,099998;2,58;2386;20898;5591;20597;24698,48047;19251,86914;2,296;1212,820923;1,090893;121,291;0,84896;1,08339;1,48562;1,45829;1,58049;7,5085;8,48573;9,55167;1234,150024;1,5218;9,35929;14,45105;3,90067;61,92572
2017.04.28;17,469156;7,789854;100,155922;1,678669;6,809845;10,895347;67,137474;3,399678;14,032244;10,332207;12,858937;9,414003;3,061118;49,798443;11,976808;20,918734;3,746051;21,301056;74,755798;33,619373;172,837921;90,84137;36,704014;75,759483;208,253418;16,21932;120,173126;110,70089;167,968597;63,906364;33,907139;62,813999;165,210007;25,763874;28,147497;150,25;108,231247;88,340523;75,744324;21,039684;67,813469;30,095184;76,51133;62,756447;85,307198;26,517685;52,908447;25,163618;29,292227;37,146328;115,5;97,82518;41,627914;40,304489;35,462093;50,598274;905,960022;49,330002;1266,099976;3,276;379,799988;80,230003;418,5;358;131,050003;2,5965;2380,5;20874;5580,5;20609;24615,13086;19196,74023;2,282;1208,334106;1,086425;120,834999;0,84256;1,08024;1,48047;1,4549;1,57836;7,4835;8,45325;9,602;1228,180054;1,5176;9,30686;14,50156;3,87077;62,189091
2017.05.01;17,498337;7,854157;100,348404;1,678669;6,809845;10,895347;67,137474;3,399678;14,032244;10,332207;12,858937;9,414003;3,061118;49,798443;11,976808;20,918734;3,746051;21,301056;74,755798;33,170849;170,556213;90,610397;36,763561;75,421715;207,894272;16,314123;119,086006;109,867767;167,093735;64,79319;34,598747;64,566002;165,440002;26,341898;28,428373;152,460007;108,117294;88,379265;75,796547;21,283077;67,858566;30,383173;76,301033;63,071564;84,683571;26,408236;53,341732;25,333261;29,206245;37,122059;116,68;96,961617;41,711246;40,156704;35,462093;50,638866;912,570007;48,84;1253,300049;3,215;388,299988;80,449997;442,75;369,25;133,600006;2,65;2387;20873;5630,75;20609;24615,13086;19310,51953;2,325;1303,263672;1,09075;121,417999;0,84339;1,08431;1,48775;1,45739;1,58667;7,4899;8,48167;9,64436;1238,23999;1,52326;9,34119;14,54469;3,87352;62,008202
2017.05.02;17,469156;7,946018;100,394218;1,681181;6,524737;10,918252;67,380554;3,446419;14,28755;10,34643;13,022472;9,506934;3,0928;49,846745;12,026781;21,368019;3,76385;21,630066;75,115425;33,220684;171,538101;90,175133;36,908161;75,421715;208,253418;16,288267;119,28096;109,523033;168,569016;64,690491;34,818256;63,778;166,050003;25,561325;28,879484;152,779999;108,432846;89,618843;75,309006;21,210955;68,12014;30,642368;75,538834;63,063892;84,23587;26,275337;53,462082;25,00811;29,438387;37,146328;118,089996;96,970238;41,785313;40,267536;35,597824;50,898636;916,440002;47,66;1255,099976;3,195;385,200012;80,830002;441,5;364;134;2,625;2385,75;20865;5639,75;20733;24696,13086;19445,69922;2,296;1328,717651;1,090893;121,968002;0,84579;1,08606;1,4916;1,44827;1,57574;7,5105;8,48475;9,64574;1239,140015;1,52287;9,3636;14,60052;3,87591;62,045101
2017.05.03;17,459433;7,91846;100,256752;1,689969;6,60011;10,87244;67,623634;3,45421;14,032244;10,467314;13,272077;9,321071;3,0928;49,943352;11,90185;21,233232;3,801068;21,808672;75,789711;31,586063;171,491333;90,201782;36,848618;74,444565;209,977509;16,210699;118,928566;106,889572;169,512543;64,485138;34,71204;62,203999;166,729996;25,75153;29,185898;151,800003;108,108521;89,522018;75,744324;21,427301;68,336647;30,584768;75,722794;63,563473;85,323181;26,165888;53,55035;24,159901;29,446983;37,340523;116,57;96,538467;41,563107;40,378368;34,873932;51,653591;927,039978;47,82;1246,400024;3,228;383,600006;80,690002;443;366,25;135;2,533;2383,25;20879;5613,25;20759;24696,13086;19445,69922;2,309;1368,687378;1,093565;122,462997;0,84498;1,0836;1,49881;1,44965;1,5707;7,529;8,5073;9,62031;1232,650024;1,5226;9,38869;14,5939;3,8526;62,159012
2017.05.04;17,498337;7,890903;100,33007;1,732658;6,704978;10,864805;71,464218;3,532112;14,003878;10,66642;13,745465;9,339658;3,159182;50,90937;11,577024;21,556719;3,911103;22,10008;76,374084;30,938196;171,192139;88,29184;37,137829;74,094727;209,762009;16,193468;119,243454;106,458641;171,125061;64,233086;34,586941;59,091999;166,339996;25,652718;29,05822;150,850006;108,651993;89,696327;75,831367;21,499422;68,859779;30,008783;75,740311;62,748768;83,796135;26,150249;53,943501;23,905436;29,386805;37,122059;115,860001;97,548836;42,100128;41,181866;34,647709;51,450657;931,659973;45,52;1226,5;3,186;388,5;80,830002;426;358;132,699997;2,502;2385,5;20871;5625,75;21170;24683,88086;19445,69922;2,356;1400,683228;1,088898;122,799004;0,84586;1,0824;1,49459;1,46583;1,58106;7,5019;8,47239;9,6251;1233,209961;1,52135;9,42399;14,63426;3,85074;62,453602
2017.05.05;17,644238;8,028693;100,779129;1,784135;6,737749;11,13967;72,679588;3,56639;14,221358;10,844194;13,960642;9,330364;3,187846;51,923695;11,751931;21,871222;3,924049;21,432659;76,508934;31,715637;173,006241;88,513939;37,163345;76,109329;209,905655;16,296888;116,244568;107,243896;171,030701;64,410431;35,160511;61,669998;166,550003;25,655193;29,296549;150,240005;108,266304;89,183037;75,744324;21,400255;69,004128;30,42157;75,784126;63,040833;84,579636;26,173708;53,750942;24,379025;29,567347;37,777447;116,040001;97,773361;42,201973;41,228054;35,29921;51,9296;927,130005;46,220001;1224,800049;3,266;383;79,760002;427,5;361,75;133,100006;2,5195;2397,75;20954;5648,25;21484;24476,34961;19445,69922;2,352;1414,817139;1,098153;123,581001;0,8495;1,08282;1,5096;1,48144;1,59702;7,5627;8,54566;9,69768;1245,869995;1,53744;9,52963;14,98006;3,90155;63,73526
2017.05.08;17,67342;7,890903;100,714966;1,790413;6,685315;11,13967;73,165756;3,558599;14,221358;10,865527;13,779893;9,181673;3,204443;51,633884;11,743602;21,772377;3,956412;20,708838;76,149323;30,918262;173,950729;88,274078;37,333473;75,240753;208,828125;16,641611;115,903;106,698051;170,38739;64,354454;36,11647;61,438;165,020004;25,385941;29,77319;151,059998;108,038383;89,018425;75,831367;21,598579;68,661369;30,258373;75,827957;63,709515;85,291214;26,150249;53,125084;24,053869;29,481377;37,728893;116,860001;97,773361;42,183449;41,264999;35,471142;51,962074;934,299988;46,43;1225,300049;3,172;381,200012;76,779999;418;356,75;134,550003;2,4855;2395;20941;5655,5;21428;24577,91016;19895,69922;2,376;1577,581421;1,096515;123,557999;0,84565;1,08531;1,49881;1,47861;1,589;7,499;8,53419;9,6709;1247,670044;1,54196;9,4395;14,73914;3,88193;63,7798
2017.05.09;17,617977;7,982763;100,669128;1,787902;6,672206;11,254199;75,839584;3,544577;14,344283;10,901083;13,685216;9,223493;3,199917;51,875397;11,76026;21,74542;3,980685;20,934446;76,508934;30,718916;174,782974;88,203033;37,010235;74,58931;207,822418;16,581285;115,206192;107,320511;169,795563;64,447792;36,347794;64,251999;163,460007;25,427938;30,139187;150,479996;108,003319;89,095909;75,526665;21,616604;69,202591;31,093552;75,69651;63,263718;84,012001;26,09553;53,092987;24,315403;29,146065;37,558975;120;97,341591;42,109379;41,255756;35,362564;51,377586;932,169983;45,880001;1214,300049;3,227;379,700012;77,43;421,75;358,25;132,800003;2,49;2393,25;20907;5676,25;21487;24889,0293;19843;2,407;1612,789429;1,092777;123,708;0,84419;1,09054;1,49603;1,47866;1,57858;7,5342;8,50469;9,6587;1237,119995;1,53558;9,43566;14,8659;3,91523;63,673882
2017.05.10;17,605331;7,99195;100,80661;1,789157;6,704978;11,315278;75,158966;3,560158;14,57122;10,872638;13,848749;9,144502;3,255737;51,875397;11,943494;21,853249;4,004957;20,821642;76,868561;30,978064;172,606323;89,153542;37,061272;74,444565;206,170151;16,684702;114,554832;105,012634;168,663376;64,699829;36,175484;65,043999;163,720001;29,960701;30,139187;150,289993;107,652695;89,338013;76,118675;21,76985;69,647507;31,112749;75,77536;63,550789;85,147278;26,08548;52,940548;24,810192;29,008505;37,526619;119,980003;97,445198;42,15567;41,098747;35,38065;51,905251;928,780029;47,330002;1217,300049;3,292;368,399994;76,489998;424;365,25;134,300003;2,487;2395,25;20893;5675,5;21553;25015,41992;19900,08984;2,414;1644,547729;1,088684;123,739998;0,84071;1,09584;1,4923;1,4827;1,57812;7,5104;8,47354;9,66551;1238,390015;1,535;9,4515;14,82676;3,94404;63,434429
2017.05.11;17,527519;7,91846;100,59581;1,777858;6,528014;11,37636;73,894974;3,553925;14,240269;10,552646;14,356565;9,107328;3,201425;51,440681;12,001794;21,727451;3,982303;20,915646;77,22818;31,057802;173,322479;89,713181;37,146332;74,625511;207,391373;16,59852;114,100395;104,93602;168,757736;63,906364;36,488342;64,620003;163,270004;31,247658;30,266859;150,039993;107,99456;89,192734;75,883606;21,697735;69,129913;31,429544;75,49501;64,093903;84,915428;26,093376;52,394928;24,866741;28,913933;37,235336;120,160004;97,617912;41,813087;40,507671;35,52544;52,303009;930,599976;47,830002;1222,699951;3,376;375,5;79,18;426;360,5;131,899994;2,501;2391;20870;5670,75;21483;25125,55078;19961,55078;2,4;1701,868896;1,087075;124,230003;0,84045;1,09659;1,48985;1,47685;1,59035;7,4927;8,46136;9,6941;1227,73999;1,53421;9,383;14,66695;3,89823;62,479961
2017.05.12;17,595604;7,964391;100,449219;1,775347;6,567338;11,368727;74,381119;3,557042;14,344283;10,488647;14,640599;9,139853;3,227073;51,971996;11,851876;21,754406;3,988775;20,802841;73,362282;31,685736;172,672272;89,464447;37,078278;74,842636;203,081207;16,63299;113,888336;105,041367;168,603363;63,831676;36,997929;64,961998;163,320007;31,591011;30,105137;150,330002;108,380264;89,802872;75,674644;21,634632;68,748543;32,120731;75,512535;64,047356;84,715553;26,069685;53,004719;24,88088;28,759174;37,089695;120,339996;97,505669;41,739017;40,600021;35,272068;51,604889;932,219971;47,84;1226,199951;3,424;374,799988;82,18;425;361,75;132,600006;2,518;2388,75;20848;5689;21575;25156,33984;19883,90039;2,335;1577,962891;1,086496;123,648003;0,84287;1,09489;1,48879;1,47241;1,5866;7,4922;8,46207;9,64701;1220,079956;1,52936;9,34239;14,52056;3,88632;62,021881
2017.05.15;17,683144;8,056254;100,953224;1,784135;6,665651;11,452713;75,304817;3,561716;14,495575;10,552646;14,700848;9,130561;3,227073;52,648209;12,110069;22,293547;3,988775;20,821642;73,901703;31,924948;171,861923;90,983513;37,197369;75,276947;202,434677;16,684702;114,75174;104,505104;169,512543;63,878353;36,903118;63,175999;163,800003;33,176861;29,841284;150,190002;111,31678;90,287064;76,040314;21,688723;69,275208;32,370319;75,635201;64,241325;85,427132;26,156557;53,494186;25,234301;29,429789;36,717506;121,400002;98,395142;41,961239;40,673904;35,263016;51,556183;937,080017;48,849998;1228,599976;3,349;387,5;85,32;423,25;367,75;131,25;2,533;2398,5;20930;5701,25;21704;25371,58984;19869,84961;2,338;1583,269653;1,092729;123,769997;0,84803;1,09377;1,4985;1,47796;1,59131;7,5324;8,51547;9,6564;1226,599976;1,53412;9,35912;14,60896;3,90243;62,3578
2017.05.16;17,75123;8,019507;100,907394;1,78288;6,632882;11,490889;74,381119;3,647408;14,533397;10,659309;14,718062;9,190968;3,254229;52,261803;11,976808;22,670948;4,04541;20,925045;73,587029;32,054523;172,154053;90,912437;37,299435;75,156311;201,42897;16,779501;116,395302;103,403839;169,752701;65,164566;36,848606;63,402;163,610001;33,794399;29,815742;149,779999;112,000534;90,209602;76,275406;21,625624;68,203705;32,245522;75,556335;64,047356;85,746933;25,745888;53,638603;25,50997;29,489971;36,66087;124,019997;98,265602;41,933456;40,350658;35,127293;51,783478;943;48,66;1235;3,23;371,700012;81,32;424,25;367,75;129,25;2,5445;2397;20935;5724,25;21788;25335,93945;19919,82031;2,329;1563,694458;1,098177;124,782997;0,85088;1,09326;1,49613;1,47953;1,59365;7,5603;8,54858;9,69108;1226,780029;1,53429;9,3822;14,4691;3,89484;61,846661
2017.05.17;17,517794;7,927646;99,138725;1,756513;6,328109;11,315278;72,728218;3,605341;13,852587;10,595311;14,089747;8,870351;3,196899;50,522964;11,818561;22,302534;3,988775;20,12602;71,78894;31,52626;168,460327;88,958099;37,367485;72,622932;196,90332;16,339975;114,312469;101,804611;168,117569;63,352623;35,611397;61,222;161,259995;31,549019;29,296549;144,850006;111,036285;89,021141;73,367508;20,345572;68,212814;32,109158;75,573853;63,612854;84,5597;25,453682;52,451096;25,036383;29,077284;35,9893;120,720001;98,222427;40,952019;39,787292;34,475773;51,14217;919,619995;49,07;1257,5;3,192;373,700012;80,169998;427;371,5;132,199997;2,5425;2357,5;20605;5578,75;21284;25293,63086;19814,88086;2,216;1649,260132;1,109398;124,966003;0,85882;1,09196;1,51003;1,49495;1,60996;7,6321;8,6363;9,73657;1236,699951;1,54719;9,3889;14,50546;3,92897;62,740299
2017.05.18;17,478882;7,771482;99,496117;1,74898;6,131482;11,345819;73,894974;3,613132;13,720207;10,701976;14,167212;8,856411;3,213495;50,378063;11,918507;22,221663;4,008193;20,295227;72,598083;31,81531;167,159958;89,029167;37,256912;73,081352;197,406174;16,184851;114,198845;102,158928;168,462723;63,568558;36,15416;62,612;161,619995;32,870567;29,705097;147,660004;111,299278;88,972649;73,097626;20,498821;70,410294;32,782711;75,23217;63,426655;84,93927;25,44578;52,659702;25,375669;26,979458;36,442413;121,269997;98,472855;40,896477;39,694927;34,99155;51,864666;930,23999;49,349998;1251,699951;3,182;367,700012;79,239998;425,75;366;127,400002;2,5265;2363,5;20644;5630,5;21299;25136,51953;19553,85938;2,233;1699,954956;1,115636;123,959999;0,8601;1,09232;1,51704;1,50122;1,60764;7,6678;8,6851;9,74426;1251,319946;1,5517;9,38105;14,79686;3,99585;63,313919
2017.05.19;17,731779;7,890903;100,174271;1,757769;6,370713;11,483253;72,436523;3,648967;13,871497;10,758862;14,45985;9,330364;3,272333;50,861073;12,018453;22,41935;4,057548;20,46443;73,452179;32,184097;170,326004;90,992393;37,341984;73,937897;201,500809;16,374447;115,107727;102,963326;168,945938;63,549789;36,277409;62,166;163,240005;33,629704;29,960438;148,059998;111,325569;89,719681;73,811523;20,778267;71,527168;33,514;75,556335;63,566326;86,029587;25,635324;52,619595;25,948212;26,833298;36,74987;123,220001;98,179245;41,026093;39,861172;35,154438;51,77536;934,01001;50,330002;1252,699951;3,256;363;79,449997;435,25;372,5;132,100006;2,574;2381,5;20787;5653,25;21568;25174,86914;19590,75977;2,245;1774,107422;1,111358;123,800003;0,85754;1,08822;1,51146;1,49733;1,61126;7,6453;8,64727;9,77136;1253,459961;1,54715;9,41495;14,89816;4,02593;64,02195
2017.05.22;17,916586;7,881716;100,696632;1,799333;6,269122;11,467982;72,922668;3,684802;13,578372;10,976594;14,442636;9,181673;3,292943;49,653549;12,154348;22,43771;4,110137;20,568695;73,09256;32,851894;173,068039;90,868011;37,580151;73,563927;202,434677;16,469246;115,60759;103,068672;171,284271;64,26329;36,497826;62,07;165,130005;34,346817;30,130672;148,240005;111,553459;90,524887;73,741867;20,769253;71,327423;34,620548;75,530037;63,845615;85,706543;25,366808;52,507267;26,075445;27,160007;36,79842;124,75;99,051437;41,322384;40,3876;35,733555;51,986427;941,859985;50,73;1260,699951;3,33;363,299988;78,389999;434,25;375;130,600006;2,589;2392,75;20878;5702;21319;25391,33984;19678,2793;2,254;1934,145996;1,120486;124,684998;0,86105;1,09005;1,51435;1,50354;1,61584;7,6288;8,71997;9,7751;1251,060059;1,55324;9,38478;14,79186;4,0079;63,499199
